public_id,screen_1,screen_1a___1,screen_1a___2,screen_1a___3,screen_1b,screen_1c,screen_2,screen_3,screen_3a___1,screen_3a___2,screen_3a___3,screen_3a___4,screen_3a___5,ss_1,ss_2,ss_3,ss_4,ss_5,ss_6,ss_7,ss_8,ss_9,ss_10,ss_11,ss_12,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_7,ps_8,ps_9,ps_10,ps_11,ps_12,ps_13,ps_14,ps_15,ps_16,ps_17,ps_18,cn_1,cn_2,cn_3,cn_4___1,cn_4___2,cn_4___3,cn_4___4,cn_4___5,cn_4___6,cn_5___1,cn_5___2,cn_5___3,cn_5___4,cn_5___5,cn_5___6,cn_5___7,cn_5___8,cn_5___9,cn_6,cn_7,cn_8,bn_1,bn_2a,bn_2b,bn_2c,bn_2d,bn_2e,bn_2f,bn_2g,bn_3,bn_4,fh_1,fh_2,fh_3,fh_4,fh_5,fh_6,fh_7,fh_8___1,fh_8___2,fh_8___3,fh_8___4,fh_8___5,fh_8___6,fh_8___7,fh_8___8,ne_1,ne_2a,ne_2b,ne_2c,ne_2d,ne_2e,ne_2f,ne_2g,sassy_1,sassy_2,sassy_3,sassy_4,pa_1,pa_2,pa_3,pa_4,pa_5,pa_6,pa_7,pa_8,pa_9,pa_10,pa_11,pa_12,demo_3,demo_7,demo_8,demo_9___1,demo_9___2,demo_9___3,demo_9___4,demo_9___5,demo_9___6,demo_9___7,demo_9___8,demo_9___9,demo_9___10,demo_9___11,demo_9___12,demo_10,demo_11a,demo_11b,demo_12,demo_13,age_cat,gender,edu,race_eth,raw_weight,normalized_weight
810,1,1,0,0,1,4,16,0,0,0,0,0,0,7,6,6,6,6,6,6,7,6,7,6,6,4,5,1,1,5,5,4,4,1,2,1,1,1,1,1,1,5,4,1,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,2,4,1,1,1,1,1,2,1,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,3,4,4,4,1,1,4,3,4,2,4,4,NA,4,4,4,3,1,4,4,4,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,2,45-54,Female,Graduate/professional,White,2687.311935768336,1.6918155495139946
510,1,1,0,0,2,4,16,0,0,0,0,0,0,7,5,4,5,5,4,6,5,4,3,5,6,5,3,3,4,4,3,3,4,1,2,2,1,1,1,1,1,4,4,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,4,3,2,2,2,3,1,2,1,1,2,3,1,3,2,2,0,0,0,0,0,0,0,0,1,1,4,3,4,3,2,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,2,2,2,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,2,35-44,Male,Graduate/professional,White,1845.9897348581844,1.162155422341533
165,1,1,0,0,1,4,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2,4,5,5,4,5,1,4,2,2,2,1,2,2,5,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,3,1,1,3,1,1,3,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,4,3,4,3,3,3,2,4,3,4,3,2,4,3,3,1,1,1,2,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,25-34,Female,Some college/Associate,White,679.3354626,0.4276802717688018
261,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,3,4,4,4,4,4,3,3,5,5,5,2,5,4,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,2,2,2,2,2,NA,1,1,3,0,3,3,2,NA,1,2,1,0,0,0,0,0,0,0,1,4,3,3,3,3,3,1,1,5,4,5,5,1,3,1,3,1,2,3,1,3,3,3,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,25-34,Female,HS diploma/GED or less,Black,669.1456407440716,0.4212651999317125
857,1,0,1,0,0,1,16,0,0,0,0,0,0,7,7,4,5,6,4,5,4,6,7,4,4,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,1,2,2,2,1,1,1,3,1,3,3,2,NA,2,2,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,1,1,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,4,4,1,2,45-54,Male,Some college/Associate,White,1658.2457587359786,1.043959922257052
989,1,1,0,0,0,2,16,0,0,0,0,0,0,6,6,7,6,6,5,5,7,6,7,5,5,5,5,4,4,5,5,5,4,2,3,2,3,1,1,3,3,4,4,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,3,2,3,3,2,3,2,3,3,2,1,1,2,3,2,NA,2,2,NA,1,0,1,0,0,1,1,0,1,3,2,3,2,4,2,2,3,2,2,1,4,3,4,4,4,3,4,3,4,2,3,3,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,7,2,4,1,2,35-44,Female,Bachelor's,Hispanic,3313.3969455560623,2.085971635667667
648,1,1,0,0,0,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2,2,5,5,5,5,2,2,2,2,2,1,1,1,5,5,1,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,3,3,2,3,3,3,3,3,1,0,3,3,2,NA,2,2,NA,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,4,1,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,NA,2,45-54,Male,Graduate/professional,White,2998.689882714506,1.8878456587869832
534,1,1,0,0,0,1,16,0,0,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7,4,5,3,4,4,4,4,4,3,3,3,3,1,3,3,1,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,3,1,3,1,1,2,1,1,2,1,2,3,1,4,2,1,0,0,0,0,0,0,0,0,1,1,1,1,4,1,2,1,1,3,3,4,1,3,3,3,2,2,2,3,2,3,3,2,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,35-44,Female,HS diploma/GED or less,Hispanic,3692.8751872083026,2.3248747497365336
482,1,1,0,0,0,1,16,0,0,0,0,0,0,6,5,4,4,5,5,5,4,5,6,4,5,4,5,4,3,5,5,5,4,2,4,4,3,2,2,3,2,4,4,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,3,1,2,1,1,1,1,2,3,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,3,3,4,3,3,2,2,3,2,2,1,3,4,3,4,4,4,4,3,4,NA,3,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,0,2,35-44,Male,Some college/Associate,White,1020.8140115268378,0.6426604202050267
186,1,1,0,0,0,1,16,0,0,0,0,0,0,2,3,4,3,3,4,3,4,3,4,3,3,5,5,4,4,4,5,5,5,2,4,2,2,1,1,1,2,5,5,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,3,2,3,1,2,2,1,2,1,2,3,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,3,3,4,3,3,2,2,2,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,35-44,Female,Some college/Associate,Black,531.6581449272749,0.33470900963961203
554,1,1,0,0,2,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,4,5,5,5,5,1,1,1,1,1,1,3,1,5,5,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,NA,3,1,4,1,2,2,1,1,2,2,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,8,5,5,1,2,25-34,Male,Graduate/professional,White,1370.819957877928,0.8630090498440467
541,1,1,0,0,0,2,16,0,0,0,0,0,0,6,6,6,6,5,6,4,3,6,6,6,3,4,5,4,5,3,4,5,4,2,2,1,3,3,1,4,3,3,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,1,2,2,3,3,1,3,1,3,3,0,1,2,2,NA,2,2,NA,1,1,0,0,1,0,0,0,2,2,4,3,1,1,2,2,3,2,3,3,1,4,1,4,1,1,4,2,4,1,1,1,2,16,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,35-44,Female,HS diploma/GED or less,White,1550.494369709479,0.9761243007162866
329,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2,1,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,2,4,1,3,1,2,1,1,1,3,1,3,3,2,NA,2,2,NA,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,25-34,Female,HS diploma/GED or less,Black,669.1456407440716,0.4212651999317125
814,1,1,0,0,1,2,16,0,0,0,0,0,0,4,5,5,5,5,3,3,4,4,4,4,3,4,5,2,4,5,5,5,4,1,1,2,1,1,1,1,1,4,5,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,2,2,2,2,1,1,1,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,2,1,4,3,3,3,3,2,3,1,2,1,1,1,2,10,3,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
557,1,1,0,0,1,1,16,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,3,2,1,3,3,4,4,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,2,2,4,1,2,2,1,1,1,2,NA,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,1,3,4,2,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,2,35-44,Male,Bachelor's,White,1552.360218979116,0.9772989588441372
1017,1,1,0,0,0,2,16,0,0,0,0,0,0,4,5,6,6,5,4,4,7,4,7,7,4,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,0,1,5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,2,3,1,2,2,2,2,1,2,1,1,3,3,1,4,1,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,3,2,3,2,4,4,4,4,4,4,4,4,4,3,3,3,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,5,4,4,1,2,35-44,Male,Bachelor's,White,1552.360218979116,0.9772989588441372
645,1,1,0,0,0,1,16,0,0,0,0,0,0,7,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,4,4,4,4,4,3,2,4,1,1,3,3,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,3,1,3,3,3,3,3,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,3,2,3,2,4,4,4,4,4,4,4,4,4,1,1,1,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,7,5,4,1,2,55+,Female,Some college/Associate,White,1084.403635955407,0.682693702
1046,1,1,0,0,0,1,16,0,0,0,0,0,0,2,2,4,2,2,4,4,1,2,1,1,4,5,5,2,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,3,2,3,2,3,2,1,3,2,1,3,3,2,NA,2,2,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,2,3,4,4,4,3,10,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,45-54,Female,Some college/Associate,Hispanic,3539.4017218441763,2.2282544833339326
136,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,5,5,7,5,5,6,7,7,7,7,4,5,5,4,5,4,5,3,4,4,2,4,4,3,5,4,4,4,0,0,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,4,1,2,2,2,1,1,2,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,2,4,4,4,1,1,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,7,5,5,1,2,25-34,Female,Bachelor's,White,1033.070995914542,0.6503768882864812
67,1,1,0,0,0,1,16,0,0,0,0,0,0,4,7,NA,1,1,5,5,7,7,7,6,7,5,5,2,5,5,5,3,5,1,1,1,1,1,1,1,1,5,5,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,3,2,3,3,3,1,1,0,3,3,2,NA,2,2,0,1,0,0,0,0,0,1,0,2,4,1,4,1,4,1,1,4,4,4,3,1,1,3,1,1,1,2,2,1,1,1,1,2,22,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,2,45-54,Female,Some college/Associate,White,1486.056842881835,0.9355572164086494
494,1,1,0,0,2,4,16,0,0,0,0,0,0,6,6,3,4,5,4,2,5,5,5,5,5,5,4,5,5,5,5,5,4,2,4,4,4,4,1,4,4,5,5,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,1,2,3,3,2,3,3,3,3,0,2,3,1,4,1,2,0,0,0,0,0,0,0,0,1,3,4,4,4,4,3,2,1,1,1,1,1,2,3,2,3,2,3,3,2,3,4,3,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,2,35-44,Male,Graduate/professional,Black,1072.824305404414,0.6754038552881286
177,1,0,1,0,1,1,16,0,0,0,0,0,0,4,2,5,2,3,7,2,1,3,5,4,3,1,2,4,3,2,4,3,2,1,3,4,3,2,1,3,2,3,4,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,1,2,3,2,3,2,3,2,1,2,3,2,NA,1,1,NA,0,0,1,0,0,0,0,0,1,1,2,3,2,3,2,1,1,3,2,3,1,2,1,3,3,2,2,3,1,3,1,2,2,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,2,25-34,Male,HS diploma/GED or less,White,1284.7978580617612,0.8088532504618563
375,1,0,1,0,1,1,16,0,0,0,0,0,0,7,7,6,6,7,6,6,7,7,7,7,6,5,5,3,3,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,4,2,3,1,2,1,2,1,1,1,3,0,2,2,1,3,1,2,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,1,1,3,2,5,5,4,4,4,4,3,3,4,4,4,4,4,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,45-54,Female,HS diploma/GED or less,White,2518.6769416195093,1.5856502393035088
1024,1,1,0,0,1,2,16,0,0,0,0,0,0,6,6,6,5,5,6,6,6,5,5,6,6,4,5,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,4,0,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,2,2,1,2,1,1,1,1,2,3,1,3,1,2,0,0,0,0,0,0,0,0,1,1,3,2,4,4,4,1,1,4,3,4,3,3,4,3,4,4,4,4,2,3,1,1,1,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,35-44,Male,Graduate/professional,White,1845.9897348581844,1.162155422341533
215,1,1,0,0,0,1,16,0,0,0,0,0,0,7,7,7,7,5,6,6,7,7,7,7,7,4,5,4,4,5,5,5,5,3,3,3,2,2,3,3,3,4,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,3,1,3,2,2,2,2,1,1,0,2,3,2,NA,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,3,3,3,1,3,4,2,2,2,3,14,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
148,1,1,0,0,1,3,16,0,0,0,0,0,0,4,4,4,4,4,5,6,3,2,3,4,2,3,3,3,3,2,3,4,3,2,4,3,3,3,3,3,3,2,4,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,4,2,1,3,3,3,3,3,3,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,2,4,4,2,2,4,4,3,NA,5,5,3,3,3,3,2,3,3,4,2,2,2,3,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,2,35-44,Male,Some college/Associate,Black,593.2611986856509,0.3734916321028912
116,1,1,1,0,3,3,16,1,0,0,0,1,0,7,7,7,7,7,7,7,7,7,7,NA,7,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,4,2,4,1,1,1,1,2,2,2,3,1,3,3,2,NA,2,2,NA,0,0,0,0,0,0,0,1,3,4,4,4,4,4,2,2,1,1,1,3,NA,NA,4,4,4,4,4,4,4,4,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,25-34,Male,HS diploma/GED or less,Black,746.6793253,0.47007705959291696
658,1,1,0,0,0,5,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,5,5,5,5,2,2,2,2,3,2,2,3,5,5,1,1,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,1,2,1,3,3,2,3,3,2,1,0,2,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,2,3,3,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
388,1,1,0,0,2,2,16,0,0,0,0,0,0,7,7,4,4,7,4,4,4,4,7,5,3,5,5,4,1,5,5,5,5,1,1,3,3,2,2,3,2,5,5,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,3,1,2,3,3,3,3,3,3,3,3,0,2,3,2,NA,2,2,0,1,0,0,0,0,0,0,0,2,1,4,3,4,4,3,3,4,3,2,1,1,3,1,3,1,3,3,1,3,3,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,25-34,Female,HS diploma/GED or less,Black,669.1456407440716,0.4212651999317125
878,1,1,0,0,1,1,16,0,0,0,0,0,0,6,6,4,6,7,5,6,5,7,NA,4,7,NA,NA,NA,1,5,5,4,5,1,5,2,2,1,1,1,2,5,5,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NA,3,2,3,2,3,2,3,2,2,1,1,0,3,2,1,4,1,2,0,0,1,0,0,0,0,1,0,1,4,4,4,4,3,1,1,3,4,4,3,4,4,3,4,3,4,4,4,4,2,NA,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,35-44,Male,Some college/Associate,White,1020.8140115268378,0.6426604202050267
358,1,1,0,0,0,1,16,0,0,0,0,0,0,3,1,3,3,1,3,3,4,3,1,3,3,4,5,4,4,5,5,3,4,2,4,3,1,1,1,2,2,5,5,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,NA,3,2,2,2,1,3,2,2,3,2,3,1,2,4,1,3,1,2,0,0,0,0,0,0,0,1,0,2,3,1,3,2,4,2,3,4,2,3,2,2,3,1,4,3,2,3,3,3,2,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,3,1,2,25-34,Male,HS diploma/GED or less,White,1284.7978580617612,0.8088532504618563
166,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,6,7,7,7,7,7,7,7,7,7,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,5,4,1,0,5,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,NA,4,2,4,2,2,3,3,3,2,2,1,1,1,2,2,NA,2,2,1,0,0,0,0,1,1,0,0,3,4,3,3,4,3,3,3,1,2,1,1,4,3,4,4,4,4,4,4,4,4,3,3,2,20,1,1,1,0,0,0,0,0,0,0,0,0,0,6,4,3,3,2,35-44,Male,Some college/Associate,Hispanic,2431.314042519468,1.5306503305914545
63,1,1,0,0,2,3,16,0,0,0,0,0,0,6,5,5,5,6,5,4,6,5,7,7,4,5,5,1,1,5,5,4,5,1,4,2,4,1,1,1,2,4,5,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,4,1,2,NA,2,1,2,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,3,4,4,4,1,1,2,2,2,1,3,4,4,4,4,3,4,2,4,3,4,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,7,2,2,NA,2,35-44,Male,Bachelor's,White,1552.360218979116,0.9772989588441372
885,1,1,0,0,2,2,16,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,5,3,4,5,5,4,4,1,1,2,1,1,2,1,2,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,3,1,2,3,1,2,1,1,3,0,2,3,2,NA,2,2,0,1,0,0,0,0,0,0,0,3,1,1,4,2,4,1,1,5,4,4,4,1,3,1,1,1,1,2,1,1,1,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,35-44,Female,HS diploma/GED or less,White,1550.494369709479,0.9761243007162866
784,1,1,0,0,0,2,16,0,0,0,0,0,0,7,4,6,6,7,6,6,6,6,6,5,5,5,3,4,4,4,5,5,5,4,4,3,3,3,3,3,4,4,5,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,4,2,3,2,2,2,2,2,3,3,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,3,4,4,3,2,2,2,2,1,2,4,4,3,2,3,4,4,3,3,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,2,35-44,Male,Graduate/professional,White,1845.9897348581844,1.162155422341533
618,1,1,1,0,1,3,16,0,0,0,0,0,0,1,6,3,1,5,5,2,2,5,3,2,5,3,5,4,1,5,5,5,3,2,2,2,2,3,2,1,1,4,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,2,1,1,3,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,1,4,1,2,3,2,3,3,5,5,4,4,3,4,4,3,3,1,3,4,3,4,3,10,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,35-44,Female,HS diploma/GED or less,Black,901.0927926,0.5672891106216092
457,1,1,0,0,4,5,16,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,3,3,3,1,1,1,5,5,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,1,3,2,2,2,3,3,1,2,1,3,NA,1,2,1,2,0,1,0,0,1,0,1,0,0,3,3,3,2,2,3,4,3,3,3,3,2,1,3,2,3,3,4,4,2,4,4,4,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1151.387023686997,0.7248635501726229
933,1,1,0,0,0,3,16,0,0,0,0,0,0,4,4,5,5,6,4,3,4,4,4,3,5,5,2,5,1,2,4,3,2,4,2,2,3,4,3,2,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,1,3,3,3,2,3,2,1,3,0,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,1,3,3,2,3,2,3,2,3,2,2,2,3,2,2,3,2,3,3,2,3,3,2,3,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,2,25-34,Female,HS diploma/GED or less,Black,669.1456407440716,0.4212651999317125
222,1,1,0,0,0,2,16,0,0,0,0,0,0,6,6,2,2,6,3,3,4,4,5,1,4,4,4,4,4,4,4,4,4,2,1,1,1,4,1,2,2,4,4,1,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,2,2,2,2,2,2,1,1,0,1,3,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3,3,3,3,2,1,NA,1,2,3,2,4,3,3,3,3,2,3,1,3,3,3,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,45-54,Female,Some college/Associate,Hispanic,3539.4017218441763,2.2282544833339326
131,1,1,0,0,0,1,16,0,0,0,0,0,0,5,4,1,1,5,3,3,2,3,2,1,6,5,3,3,4,5,5,4,3,1,1,1,1,NA,2,2,2,5,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,2,2,3,3,3,3,2,1,3,0,3,2,2,NA,2,2,0,1,1,0,0,0,0,1,0,5,2,4,4,4,4,4,4,5,4,4,4,2,4,2,4,4,4,4,1,1,4,2,1,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,2,55+,Female,HS diploma/GED or less,Other/Multiple,3619.928183267624,2.2789504661002864
935,1,1,0,0,0,1,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,3,3,3,3,3,3,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,1,1,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,2,55+,Female,Graduate/professional,White,1960.9820768647853,1.2345496351950456
350,1,1,0,0,0,1,16,0,0,0,0,0,0,1,1,7,7,1,1,1,7,1,1,7,1,1,1,3,2,1,1,2,1,4,3,4,4,5,4,5,5,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,1,2,2,2,3,2,2,3,1,1,2,1,2,2,1,2,2,1,0,1,0,0,0,0,1,1,0,1,4,4,4,4,4,4,4,3,3,4,2,3,1,3,2,4,4,2,3,2,1,2,2,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1151.387023686997,0.7248635501726229
950,1,1,0,0,1,3,16,0,0,0,0,0,0,4,4,5,3,3,2,1,2,1,3,3,1,5,4,3,4,4,4,4,4,3,4,3,3,3,1,4,3,3,4,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,1,2,3,2,3,3,2,1,1,0,1,1,1,1,1,1,NA,0,0,0,0,0,0,0,1,2,1,3,2,2,2,1,1,3,3,4,5,3,3,3,3,2,3,3,2,2,3,3,3,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,2,45-54,Male,Some college/Associate,White,1658.2457587359786,1.043959922257052
